ID,Area,Year,Income Type,Source,Period Type,State Name,Income,Income Rank,Population
358072,Lake,1976,Per capita income,BEA,Annual,Montana,"$4,630",52,"17,675"
358074,Lewis and Clark,1976,Per capita income,BEA,Annual,Montana,"$7,555",5,"38,466"
358076,Granite,1976,Per capita income,BEA,Annual,Montana,"$5,328",39,"2,724"
358078,Hill,1976,Per capita income,BEA,Annual,Montana,"$6,895",11,"18,087"
358080,Jefferson,1976,Per capita income,BEA,Annual,Montana,"$6,078",20,"6,447"
358082,Garfield,1976,Per capita income,BEA,Annual,Montana,"$5,163",43,"1,827"
358084,Glacier,1976,Per capita income,BEA,Annual,Montana,"$7,895",4,"10,207"
358086,Golden Valley,1976,Per capita income,BEA,Annual,Montana,"$4,762",51,903
358088,Fergus,1976,Per capita income,BEA,Annual,Montana,"$6,091",19,"12,636"
358090,Flathead,1976,Per capita income,BEA,Annual,Montana,"$6,425",15,"46,198"
358092,Gallatin,1976,Per capita income,BEA,Annual,Montana,"$5,825",28,"38,224"
358094,Dawson,1976,Per capita income,BEA,Annual,Montana,"$6,059",23,"11,662"
358096,Deer Lodge,1976,Per capita income,BEA,Annual,Montana,"$5,527",36,"14,580"
358098,Fallon,1976,Per capita income,BEA,Annual,Montana,"$5,958",26,"3,924"
358100,Chouteau,1976,Per capita income,BEA,Annual,Montana,"$7,958",3,"6,015"
358102,Custer,1976,Per capita income,BEA,Annual,Montana,"$6,700",12,"12,901"
358104,Daniels,1976,Per capita income,BEA,Annual,Montana,"$7,543",6,"3,001"
358106,Carbon,1976,Per capita income,BEA,Annual,Montana,"$5,076",47,"8,038"
358108,Carter,1976,Per capita income,BEA,Annual,Montana,"$4,023",55,"1,889"
358110,Cascade,1976,Per capita income,BEA,Annual,Montana,"$7,309",8,"84,869"
358112,Big Horn,1976,Per capita income,BEA,Annual,Montana,"$4,626",53,"10,617"
358114,Blaine,1976,Per capita income,BEA,Annual,Montana,"$5,120",45,"6,995"
358116,Broadwater,1976,Per capita income,BEA,Annual,Montana,"$5,652",33,"2,943"
357830,Beaverhead,1975,Per capita income,BEA,Annual,Montana,"$5,742",28,"7,974"
357858,Yellowstone,1975,Per capita income,BEA,Annual,Montana,"$6,355",16,"98,952"
357864,Valley,1975,Per capita income,BEA,Annual,Montana,"$6,031",23,"12,708"
357866,Wheatland,1975,Per capita income,BEA,Annual,Montana,"$5,591",32,"2,366"
357868,Wibaux,1975,Per capita income,BEA,Annual,Montana,"$6,509",14,"1,459"
357870,Teton,1975,Per capita income,BEA,Annual,Montana,"$7,191",9,"6,391"
357872,Toole,1975,Per capita income,BEA,Annual,Montana,"$8,498",5,"5,571"
357874,Treasure,1975,Per capita income,BEA,Annual,Montana,"$5,081",41,"1,197"
357876,Silver Bow,1975,Per capita income,BEA,Annual,Montana,"$5,479",34,"43,466"
357878,Stillwater,1975,Per capita income,BEA,Annual,Montana,"$6,349",17,"5,067"
357880,Sweet Grass,1975,Per capita income,BEA,Annual,Montana,"$5,789",27,"2,957"
357882,Rosebud,1975,Per capita income,BEA,Annual,Montana,"$5,980",24,"9,727"
357884,Sanders,1975,Per capita income,BEA,Annual,Montana,"$4,750",48,"8,001"
357886,Sheridan,1975,Per capita income,BEA,Annual,Montana,"$7,995",6,"5,555"
357888,Ravalli,1975,Per capita income,BEA,Annual,Montana,"$4,873",45,"18,159"
357890,Richland,1975,Per capita income,BEA,Annual,Montana,"$6,267",20,"10,173"
357892,Roosevelt,1975,Per capita income,BEA,Annual,Montana,"$6,287",18,"10,073"
357894,Powder River,1975,Per capita income,BEA,Annual,Montana,"$4,707",49,"2,446"
357896,Powell,1975,Per capita income,BEA,Annual,Montana,"$4,813",47,"7,311"
357898,Prairie,1975,Per capita income,BEA,Annual,Montana,"$7,001",10,"1,841"
357900,Petroleum,1975,Per capita income,BEA,Annual,Montana,"$2,699",56,674
357902,Phillips,1975,Per capita income,BEA,Annual,Montana,"$5,655",30,"5,245"
357904,Pondera,1975,Per capita income,BEA,Annual,Montana,"$7,360",8,"6,673"
357906,Missoula,1975,Per capita income,BEA,Annual,Montana,"$5,482",33,"67,056"
357908,Musselshell,1975,Per capita income,BEA,Annual,Montana,"$5,912",25,"4,183"
357910,Park,1975,Per capita income,BEA,Annual,Montana,"$5,466",35,"12,044"
357912,Madison,1975,Per capita income,BEA,Annual,Montana,"$4,535",51,"5,583"
357914,Meagher,1975,Per capita income,BEA,Annual,Montana,"$4,164",54,"2,248"
357916,Mineral,1975,Per capita income,BEA,Annual,Montana,"$5,029",42,"3,500"
357918,Liberty,1975,Per capita income,BEA,Annual,Montana,"$10,200",2,"2,356"
357920,Lincoln,1975,Per capita income,BEA,Annual,Montana,"$5,008",43,"16,682"
357922,McCone,1975,Per capita income,BEA,Annual,Montana,"$8,532",4,"2,725"
357924,Judith Basin,1975,Per capita income,BEA,Annual,Montana,"$6,268",19,"2,607"
357926,Lake,1975,Per capita income,BEA,Annual,Montana,"$4,327",53,"17,298"
357928,Lewis and Clark,1975,Per capita income,BEA,Annual,Montana,"$6,874",12,"37,345"
357930,Granite,1975,Per capita income,BEA,Annual,Montana,"$4,850",46,"2,714"
357932,Hill,1975,Per capita income,BEA,Annual,Montana,"$7,498",7,"17,820"
357934,Jefferson,1975,Per capita income,BEA,Annual,Montana,"$5,283",38,"6,413"
357936,Garfield,1975,Per capita income,BEA,Annual,Montana,"$6,097",22,"1,779"
357938,Glacier,1975,Per capita income,BEA,Annual,Montana,"$6,933",11,"10,456"
357940,Golden Valley,1975,Per capita income,BEA,Annual,Montana,"$4,598",50,908
357942,Fergus,1975,Per capita income,BEA,Annual,Montana,"$5,895",26,"12,601"
357944,Flathead,1975,Per capita income,BEA,Annual,Montana,"$5,699",29,"44,945"
357946,Gallatin,1975,Per capita income,BEA,Annual,Montana,"$5,149",39,"37,902"
357948,Dawson,1975,Per capita income,BEA,Annual,Montana,"$6,207",21,"10,968"
357950,Deer Lodge,1975,Per capita income,BEA,Annual,Montana,"$5,113",40,"15,067"
357952,Fallon,1975,Per capita income,BEA,Annual,Montana,"$5,600",31,"3,947"
357954,Chouteau,1975,Per capita income,BEA,Annual,Montana,"$11,705",1,"6,095"
357956,Custer,1975,Per capita income,BEA,Annual,Montana,"$6,475",15,"12,105"
357958,Daniels,1975,Per capita income,BEA,Annual,Montana,"$8,864",3,"3,007"
357960,Carbon,1975,Per capita income,BEA,Annual,Montana,"$4,964",44,"7,794"
357962,Carter,1975,Per capita income,BEA,Annual,Montana,"$4,077",55,"1,923"
357964,Cascade,1975,Per capita income,BEA,Annual,Montana,"$6,610",13,"84,693"
357966,Big Horn,1975,Per capita income,BEA,Annual,Montana,"$4,526",52,"10,975"
357968,Blaine,1975,Per capita income,BEA,Annual,Montana,"$5,370",36,"6,726"
357970,Broadwater,1975,Per capita income,BEA,Annual,Montana,"$5,325",37,"2,757"
357684,Beaverhead,1974,Per capita income,BEA,Annual,Montana,"$5,280",38,"8,124"
357712,Yellowstone,1974,Per capita income,BEA,Annual,Montana,"$5,719",24,"96,607"
357718,Valley,1974,Per capita income,BEA,Annual,Montana,"$5,530",30,"12,665"
357720,Wheatland,1974,Per capita income,BEA,Annual,Montana,"$5,393",32,"2,416"
357722,Wibaux,1974,Per capita income,BEA,Annual,Montana,"$6,273",13,"1,456"
357724,Teton,1974,Per capita income,BEA,Annual,Montana,"$6,647",8,"6,259"
357726,Toole,1974,Per capita income,BEA,Annual,Montana,"$6,509",11,"5,563"
357728,Treasure,1974,Per capita income,BEA,Annual,Montana,"$7,468",5,"1,170"
357730,Silver Bow,1974,Per capita income,BEA,Annual,Montana,"$4,981",43,"43,370"
357732,Stillwater,1974,Per capita income,BEA,Annual,Montana,"$5,978",19,"4,955"
357734,Sweet Grass,1974,Per capita income,BEA,Annual,Montana,"$5,707",26,"3,008"
357736,Rosebud,1974,Per capita income,BEA,Annual,Montana,"$4,798",47,"7,852"
357738,Sanders,1974,Per capita income,BEA,Annual,Montana,"$4,555",52,"7,682"
357740,Sheridan,1974,Per capita income,BEA,Annual,Montana,"$7,382",6,"5,515"
357742,Ravalli,1974,Per capita income,BEA,Annual,Montana,"$4,789",48,"17,381"
357744,Richland,1974,Per capita income,BEA,Annual,Montana,"$5,892",21,"10,021"
357746,Roosevelt,1974,Per capita income,BEA,Annual,Montana,"$5,150",41,"9,977"
357748,Powder River,1974,Per capita income,BEA,Annual,Montana,"$5,952",20,"2,305"
357750,Powell,1974,Per capita income,BEA,Annual,Montana,"$4,647",50,"6,997"
357752,Prairie,1974,Per capita income,BEA,Annual,Montana,"$6,486",12,"1,821"
357754,Petroleum,1974,Per capita income,BEA,Annual,Montana,"$5,214",39,672
357756,Phillips,1974,Per capita income,BEA,Annual,Montana,"$5,664",27,"5,183"
357758,Pondera,1974,Per capita income,BEA,Annual,Montana,"$5,416",31,"6,566"
357760,Missoula,1974,Per capita income,BEA,Annual,Montana,"$4,911",44,"67,007"
357762,Musselshell,1974,Per capita income,BEA,Annual,Montana,"$5,628",29,"4,130"
357764,Park,1974,Per capita income,BEA,Annual,Montana,"$5,168",40,"11,721"
357766,Madison,1974,Per capita income,BEA,Annual,Montana,"$4,479",54,"5,482"
357768,Meagher,1974,Per capita income,BEA,Annual,Montana,"$5,377",33,"2,106"
357770,Mineral,1974,Per capita income,BEA,Annual,Montana,"$4,477",55,"3,508"
357772,Liberty,1974,Per capita income,BEA,Annual,Montana,"$8,484",2,"2,234"
357774,Lincoln,1974,Per capita income,BEA,Annual,Montana,"$4,597",51,"16,869"
357776,McCone,1974,Per capita income,BEA,Annual,Montana,"$7,871",4,"2,692"
357778,Judith Basin,1974,Per capita income,BEA,Annual,Montana,"$6,947",7,"2,567"
357780,Lake,1974,Per capita income,BEA,Annual,Montana,"$4,301",56,"16,583"
357782,Lewis and Clark,1974,Per capita income,BEA,Annual,Montana,"$6,074",14,"36,588"
357784,Granite,1974,Per capita income,BEA,Annual,Montana,"$5,317",37,"2,691"
357786,Hill,1974,Per capita income,BEA,Annual,Montana,"$6,532",10,"17,506"
357788,Jefferson,1974,Per capita income,BEA,Annual,Montana,"$4,514",53,"6,491"
357790,Garfield,1974,Per capita income,BEA,Annual,Montana,"$6,560",9,"1,694"
357792,Glacier,1974,Per capita income,BEA,Annual,Montana,"$5,636",28,"10,750"
357794,Golden Valley,1974,Per capita income,BEA,Annual,Montana,"$6,026",18,910
357796,Fergus,1974,Per capita income,BEA,Annual,Montana,"$5,819",22,"12,419"
357798,Flathead,1974,Per capita income,BEA,Annual,Montana,"$5,322",36,"42,880"
357800,Gallatin,1974,Per capita income,BEA,Annual,Montana,"$4,844",45,"37,175"
357802,Dawson,1974,Per capita income,BEA,Annual,Montana,"$5,782",23,"11,033"
357804,Deer Lodge,1974,Per capita income,BEA,Annual,Montana,"$4,741",49,"15,171"
357806,Fallon,1974,Per capita income,BEA,Annual,Montana,"$6,044",17,"3,827"
357808,Chouteau,1974,Per capita income,BEA,Annual,Montana,"$11,557",1,"6,058"
357810,Custer,1974,Per capita income,BEA,Annual,Montana,"$6,046",16,"12,043"
357812,Daniels,1974,Per capita income,BEA,Annual,Montana,"$7,877",3,"2,982"
357814,Carbon,1974,Per capita income,BEA,Annual,Montana,"$5,352",35,"7,681"
357816,Carter,1974,Per capita income,BEA,Annual,Montana,"$5,007",42,"1,898"
357818,Cascade,1974,Per capita income,BEA,Annual,Montana,"$6,071",15,"85,126"
357820,Big Horn,1974,Per capita income,BEA,Annual,Montana,"$4,823",46,"10,500"
357822,Blaine,1974,Per capita income,BEA,Annual,Montana,"$5,354",34,"6,656"
357824,Broadwater,1974,Per capita income,BEA,Annual,Montana,"$5,718",25,"2,660"
357538,Beaverhead,1973,Per capita income,BEA,Annual,Montana,"$5,212",35,"8,011"
357566,Yellowstone,1973,Per capita income,BEA,Annual,Montana,"$5,159",36,"93,578"
357572,Valley,1973,Per capita income,BEA,Annual,Montana,"$5,996",17,"12,849"
357574,Wheatland,1973,Per capita income,BEA,Annual,Montana,"$5,368",34,"2,437"
357576,Wibaux,1973,Per capita income,BEA,Annual,Montana,"$6,039",16,"1,453"
357578,Teton,1973,Per capita income,BEA,Annual,Montana,"$6,572",13,"6,430"
357580,Toole,1973,Per capita income,BEA,Annual,Montana,"$5,963",18,"5,741"
357582,Treasure,1973,Per capita income,BEA,Annual,Montana,"$6,448",14,"1,143"
357584,Silver Bow,1973,Per capita income,BEA,Annual,Montana,"$4,445",46,"43,435"
357586,Stillwater,1973,Per capita income,BEA,Annual,Montana,"$5,456",30,"4,825"
357588,Sweet Grass,1973,Per capita income,BEA,Annual,Montana,"$5,585",26,"3,047"
357590,Rosebud,1973,Per capita income,BEA,Annual,Montana,"$4,960",40,"6,887"
357592,Sanders,1973,Per capita income,BEA,Annual,Montana,"$4,272",50,"7,546"
357594,Sheridan,1973,Per capita income,BEA,Annual,Montana,"$7,489",8,"5,617"
357596,Ravalli,1973,Per capita income,BEA,Annual,Montana,"$4,209",53,"17,005"
357598,Richland,1973,Per capita income,BEA,Annual,Montana,"$5,570",27,"9,909"
357600,Roosevelt,1973,Per capita income,BEA,Annual,Montana,"$5,820",19,"10,048"
357602,Powder River,1973,Per capita income,BEA,Annual,Montana,"$7,002",10,"2,291"
357604,Powell,1973,Per capita income,BEA,Annual,Montana,"$4,369",49,"6,806"
357606,Prairie,1973,Per capita income,BEA,Annual,Montana,"$7,597",7,"1,839"
357608,Petroleum,1973,Per capita income,BEA,Annual,Montana,"$7,012",9,671
357610,Phillips,1973,Per capita income,BEA,Annual,Montana,"$6,194",15,"5,118"
357612,Pondera,1973,Per capita income,BEA,Annual,Montana,"$5,686",22,"6,984"
357614,Missoula,1973,Per capita income,BEA,Annual,Montana,"$4,506",45,"64,424"
357616,Musselshell,1973,Per capita income,BEA,Annual,Montana,"$5,431",31,"4,045"
357618,Park,1973,Per capita income,BEA,Annual,Montana,"$4,800",42,"11,668"
357620,Madison,1973,Per capita income,BEA,Annual,Montana,"$4,538",44,"5,329"
357622,Meagher,1973,Per capita income,BEA,Annual,Montana,"$5,635",24,"2,116"
357624,Mineral,1973,Per capita income,BEA,Annual,Montana,"$4,186",54,"3,404"
357626,Liberty,1973,Per capita income,BEA,Annual,Montana,"$7,836",6,"2,318"
357628,Lincoln,1973,Per capita income,BEA,Annual,Montana,"$4,225",52,"17,714"
357630,McCone,1973,Per capita income,BEA,Annual,Montana,"$9,950",1,"2,796"
357632,Judith Basin,1973,Per capita income,BEA,Annual,Montana,"$7,839",5,"2,576"
357634,Lake,1973,Per capita income,BEA,Annual,Montana,"$3,977",56,"15,917"
357636,Lewis and Clark,1973,Per capita income,BEA,Annual,Montana,"$5,513",29,"36,105"
357638,Granite,1973,Per capita income,BEA,Annual,Montana,"$5,127",37,"2,675"
357640,Hill,1973,Per capita income,BEA,Annual,Montana,"$5,680",23,"17,486"
357642,Jefferson,1973,Per capita income,BEA,Annual,Montana,"$4,245",51,"6,239"
357644,Garfield,1973,Per capita income,BEA,Annual,Montana,"$7,976",4,"1,765"
357646,Glacier,1973,Per capita income,BEA,Annual,Montana,"$4,632",43,"10,980"
357648,Golden Valley,1973,Per capita income,BEA,Annual,Montana,"$6,729",12,913
357650,Fergus,1973,Per capita income,BEA,Annual,Montana,"$5,743",20,"12,320"
357652,Flathead,1973,Per capita income,BEA,Annual,Montana,"$4,830",41,"41,801"
357654,Gallatin,1973,Per capita income,BEA,Annual,Montana,"$4,422",47,"36,069"
357656,Dawson,1973,Per capita income,BEA,Annual,Montana,"$5,718",21,"11,048"
357658,Deer Lodge,1973,Per capita income,BEA,Annual,Montana,"$3,989",55,"15,437"
357660,Fallon,1973,Per capita income,BEA,Annual,Montana,"$5,400",32,"3,860"
357662,Chouteau,1973,Per capita income,BEA,Annual,Montana,"$9,165",3,"6,027"
357664,Custer,1973,Per capita income,BEA,Annual,Montana,"$5,613",25,"11,760"
357666,Daniels,1973,Per capita income,BEA,Annual,Montana,"$9,240",2,"2,999"
357668,Carbon,1973,Per capita income,BEA,Annual,Montana,"$5,072",38,"7,500"
357670,Carter,1973,Per capita income,BEA,Annual,Montana,"$6,773",11,"1,902"
357672,Cascade,1973,Per capita income,BEA,Annual,Montana,"$5,534",28,"84,728"
357674,Big Horn,1973,Per capita income,BEA,Annual,Montana,"$4,413",48,"10,304"
357676,Blaine,1973,Per capita income,BEA,Annual,Montana,"$5,374",33,"6,834"
357678,Broadwater,1973,Per capita income,BEA,Annual,Montana,"$4,974",39,"2,660"
357392,Beaverhead,1972,Per capita income,BEA,Annual,Montana,"$4,566",28,"8,085"
357420,Yellowstone,1972,Per capita income,BEA,Annual,Montana,"$4,766",24,"91,930"
357426,Valley,1972,Per capita income,BEA,Annual,Montana,"$5,121",11,"11,741"
357428,Wheatland,1972,Per capita income,BEA,Annual,Montana,"$5,190",7,"2,305"
357430,Wibaux,1972,Per capita income,BEA,Annual,Montana,"$4,919",18,"1,345"
357432,Teton,1972,Per capita income,BEA,Annual,Montana,"$5,130",10,"6,455"
357434,Toole,1972,Per capita income,BEA,Annual,Montana,"$5,702",4,"5,798"
357436,Treasure,1972,Per capita income,BEA,Annual,Montana,"$4,975",16,"1,168"
357438,Silver Bow,1972,Per capita income,BEA,Annual,Montana,"$4,129",41,"42,406"
357440,Stillwater,1972,Per capita income,BEA,Annual,Montana,"$5,022",15,"4,937"
357442,Sweet Grass,1972,Per capita income,BEA,Annual,Montana,"$4,873",20,"3,080"
357444,Rosebud,1972,Per capita income,BEA,Annual,Montana,"$3,711",49,"6,456"
357446,Sanders,1972,Per capita income,BEA,Annual,Montana,"$3,759",48,"7,486"
357448,Sheridan,1972,Per capita income,BEA,Annual,Montana,"$4,941",17,"5,872"
357450,Ravalli,1972,Per capita income,BEA,Annual,Montana,"$3,888",46,"16,041"
357452,Richland,1972,Per capita income,BEA,Annual,Montana,"$4,807",23,"9,788"
357454,Roosevelt,1972,Per capita income,BEA,Annual,Montana,"$4,236",40,"10,497"
357456,Powder River,1972,Per capita income,BEA,Annual,Montana,"$5,060",13,"2,482"
357458,Powell,1972,Per capita income,BEA,Annual,Montana,"$3,971",45,"6,785"
357460,Prairie,1972,Per capita income,BEA,Annual,Montana,"$4,901",19,"1,801"
357462,Petroleum,1972,Per capita income,BEA,Annual,Montana,"$4,700",25,706
357464,Phillips,1972,Per capita income,BEA,Annual,Montana,"$4,554",29,"5,199"
357466,Pondera,1972,Per capita income,BEA,Annual,Montana,"$4,823",22,"7,266"
357468,Missoula,1972,Per capita income,BEA,Annual,Montana,"$4,254",39,"61,918"
357470,Musselshell,1972,Per capita income,BEA,Annual,Montana,"$4,544",30,"3,898"
357472,Park,1972,Per capita income,BEA,Annual,Montana,"$4,074",42,"11,768"
357474,Madison,1972,Per capita income,BEA,Annual,Montana,"$3,567",52,"5,508"
357476,Meagher,1972,Per capita income,BEA,Annual,Montana,"$4,603",27,"2,232"
357478,Mineral,1972,Per capita income,BEA,Annual,Montana,"$3,312",55,"3,233"
357480,Liberty,1972,Per capita income,BEA,Annual,Montana,"$7,414",1,"2,387"
357482,Lincoln,1972,Per capita income,BEA,Annual,Montana,"$3,997",44,"17,986"
357484,McCone,1972,Per capita income,BEA,Annual,Montana,"$5,030",14,"2,730"
357486,Judith Basin,1972,Per capita income,BEA,Annual,Montana,"$6,243",3,"2,530"
357488,Lake,1972,Per capita income,BEA,Annual,Montana,"$3,433",54,"15,482"
357490,Lewis and Clark,1972,Per capita income,BEA,Annual,Montana,"$5,146",9,"35,102"
357492,Granite,1972,Per capita income,BEA,Annual,Montana,"$4,365",34,"2,613"
357494,Hill,1972,Per capita income,BEA,Annual,Montana,"$4,514",31,"17,940"
357496,Jefferson,1972,Per capita income,BEA,Annual,Montana,"$3,677",50,"6,061"
357498,Garfield,1972,Per capita income,BEA,Annual,Montana,"$5,700",5,"1,711"
357500,Glacier,1972,Per capita income,BEA,Annual,Montana,"$4,645",26,"10,685"
357502,Golden Valley,1972,Per capita income,BEA,Annual,Montana,"$5,464",6,854
357504,Fergus,1972,Per capita income,BEA,Annual,Montana,"$4,493",32,"12,503"
357506,Flathead,1972,Per capita income,BEA,Annual,Montana,"$4,264",38,"41,191"
357508,Gallatin,1972,Per capita income,BEA,Annual,Montana,"$3,832",47,"35,374"
357510,Dawson,1972,Per capita income,BEA,Annual,Montana,"$4,370",33,"11,122"
357512,Deer Lodge,1972,Per capita income,BEA,Annual,Montana,"$3,530",53,"15,927"
357514,Fallon,1972,Per capita income,BEA,Annual,Montana,"$4,310",37,"3,893"
357516,Chouteau,1972,Per capita income,BEA,Annual,Montana,"$5,168",8,"6,213"
357518,Custer,1972,Per capita income,BEA,Annual,Montana,"$4,919",18,"11,811"
357520,Daniels,1972,Per capita income,BEA,Annual,Montana,"$6,468",2,"3,016"
357522,Carbon,1972,Per capita income,BEA,Annual,Montana,"$4,338",35,"7,470"
357524,Carter,1972,Per capita income,BEA,Annual,Montana,"$4,830",21,"1,915"
357526,Cascade,1972,Per capita income,BEA,Annual,Montana,"$5,075",12,"84,842"
357528,Big Horn,1972,Per capita income,BEA,Annual,Montana,"$3,630",51,"10,300"
357530,Blaine,1972,Per capita income,BEA,Annual,Montana,"$4,317",36,"6,677"
357532,Broadwater,1972,Per capita income,BEA,Annual,Montana,"$4,053",43,"2,617"
357246,Beaverhead,1971,Per capita income,BEA,Annual,Montana,"$3,741",25,"8,227"
